statefp,puma,puma5,puma_uid,total_households,n_households_unweighted,p_age_00,p_age_01,p_age_02,p_age_03,p_income_00,p_income_01,p_income_02,p_income_03,p_income_04,p_income_05,p_income_06,p_income_07,p_income_08,p_income_09,p_income_10,p_income_11,p_income_12,p_income_13,p_income_14,p_income_15,p_joint_000,p_joint_001,p_joint_002,p_joint_003,p_joint_004,p_joint_005,p_joint_006,p_joint_007,p_joint_008,p_joint_009,p_joint_010,p_joint_011,p_joint_012,p_joint_013,p_joint_014,p_joint_015,p_joint_016,p_joint_017,p_joint_018,p_joint_019,p_joint_020,p_joint_021,p_joint_022,p_joint_023,p_joint_024,p_joint_025,p_joint_026,p_joint_027,p_joint_028,p_joint_029,p_joint_030,p_joint_031,p_joint_032,p_joint_033,p_joint_034,p_joint_035,p_joint_036,p_joint_037,p_joint_038,p_joint_039,p_joint_040,p_joint_041,p_joint_042,p_joint_043,p_joint_044,p_joint_045,p_joint_046,p_joint_047,p_joint_048,p_joint_049,p_joint_050,p_joint_051,p_joint_052,p_joint_053,p_joint_054,p_joint_055,p_joint_056,p_joint_057,p_joint_058,p_joint_059,p_joint_060,p_joint_061,p_joint_062,p_joint_063
06,101,00101,0600101,54435.0,3530,0.0981353908331037,0.33761366767704604,0.2924221548635988,0.2718287866262515,0.08285110682465326,0.0318912464407091,0.03051345641590888,0.026269863139524202,0.022540644805731605,0.038229080554790115,0.02592082299990815,0.021732341324515476,0.026508680077156243,0.05110682465325618,0.05926334160007348,0.09464498943694315,0.0743271792045559,0.06299255993386609,0.10258105997979242,0.24862680260861578,0.04307890144208689,0.00387618260310462,0.004445669146688712,0.004114999540736658,0.00281069165059245,0.004059887939744649,0.002773950583264444,0.001543124827776247,0.004151740608064665,0.004574262882336732,0.003104620189216497,0.008285110682465326,0.0026820979149444293,0.0034904013961605585,0.0024065399099843852,0.002737209515936438,0.017470377514466794,0.004960044089280794,0.0099935703132176,0.003398548727840544,0.0050886378249288145,0.012455221824193993,0.0068705795903370994,0.008891338293377423,0.011095802333057776,0.022081381464131532,0.019656471020483145,0.030770643887204924,0.02836410397722054,0.029833746670340774,0.0368696610636539,0.08981353908331037,0.011665288876641866,0.006668503720033067,0.005015155690272803,0.004960044089280794,0.0038394415357766143,0.01456783319555433,0.009166896298337467,0.006392945715073023,0.005547901166528888,0.008285110682465326,0.01399834665197024,0.026233122072196198,0.02149352438688344,0.014329016257922293,0.03837604482410214,0.1018829797005603,0.010636538991457702,0.01638651602829062,0.01105906126572977,0.013796270781666207,0.010801873794433729,0.0071461375952971435,0.007109396527969138,0.004904932488288785,0.005713235969504914,0.016166069624322585,0.0225039037384036,0.029356112795076696,0.021787452925507485,0.015339395609442454,0.02492881418205199,0.054193074308808674
06,111,00111,0600111,48736.0,2385,0.025627872619829285,0.49257222586999344,0.2821938608010506,0.19960604070912671,0.08437294812869336,0.06366956664478005,0.035641004596191725,0.0258946158896914,0.036215528562048585,0.022734734077478662,0.03666694024950755,0.020067301378857517,0.02694107025607354,0.052733092580433356,0.07817629678266579,0.08605548260013132,0.08217744583059751,0.07325180564674984,0.10647160210111621,0.16893056467498357,0.002605876559422193,0.001579940906106369,0.0028726198292843073,0.0,0.0013131976362442547,0.0019492777413000657,0.00443204202232436,0.0,0.0,0.0005129678266579121,0.002687951411687459,0.0010259356533158241,0.0011900853578463559,0.002092908732764281,0.0021955022980958633,0.0011695666447800394,0.02903397898883782,0.012967826657912017,0.011039067629678266,0.00699688115561392,0.009377051871306632,0.004514116874589626,0.016640676296782664,0.007797110965200263,0.009479645436638214,0.020293007222587,0.043520190413657255,0.04760341431385424,0.04290462902166776,0.046269697964543666,0.06799901510177282,0.11613591595535128,0.025155942219304006,0.012454858831254103,0.008576822061720288,0.008002298095863428,0.01190085357846356,0.009274458305975048,0.008207485226526593,0.01025935653315824,0.013460275771503612,0.015101772816808929,0.018754103742613264,0.028890347997373604,0.026797439264609323,0.014116874589625739,0.03042925147734734,0.04081172028890348,0.02757715036112935,0.03666694024950755,0.013152495075508865,0.01089543663821405,0.013624425476034143,0.00699688115561392,0.007386736703873933,0.002010833880499015,0.004001149047931714,0.016825344714379513,0.013214051214707813,0.008535784635587657,0.011285292186474064,0.010772324359816152,0.005847833223900197,0.010813361785948786
06,112,00112,0600112,48304.0,2516,0.013518549188473004,0.3423526001987413,0.3555399138787678,0.28858893673401786,0.036601523683338855,0.020246770453792647,0.015340344484928785,0.016292646571712487,0.016541073203047367,0.017596886386220603,0.027119907254057635,0.012669758198078834,0.01689301093077178,0.04655929115601192,0.054343325604504805,0.10245528320635972,0.07007701225571382,0.07280970520039748,0.11309622391520371,0.3613572374958596,0.006396985756873137,0.0,0.0,0.0,0.0,0.0003105332891685989,0.0,0.0008280887711162637,0.0,0.00035193772772441206,0.0008901954289499835,0.0015940708843988076,0.0004968532626697582,0.0012628353759523022,0.0008901954289499835,0.0004968532626697582,0.006604007949652203,0.001676879761510434,0.004885723749585956,0.0026705862868499504,0.005154852600198741,0.0030225240145743625,0.011634647234183504,0.002339350778403445,0.005051341503809209,0.012400629347466049,0.016478966545213646,0.03405515071215634,0.021219774759854256,0.019894832726068234,0.04958181517058629,0.1456815170586287,0.012276416031798609,0.0027119907254057633,0.0038299105664127194,0.003954123882080159,0.005755216959258033,0.004782212653196422,0.005568896985756873,0.0030639284531301754,0.003974826101358066,0.01714143756210666,0.013684166942696257,0.029707684663795957,0.028589764822789004,0.029438555813183172,0.03852683007618417,0.15253395163961578,0.011324113945014905,0.01585789996687645,0.006624710168930109,0.009667936402782379,0.005631003643590593,0.009481616429281218,0.009916363034117257,0.00643839019542895,0.007866843325604505,0.016665286518714805,0.023289996687644917,0.037098376946008614,0.019770619410400796,0.02221348128519377,0.024097383239483273,0.06264491553494535
06,113,00113,0600113,39393.0,1751,0.01891198943974818,0.37752900261467776,0.3971263930139873,0.20643261493158682,0.07864341380448303,0.040667123600639704,0.06358997791485797,0.040895590587160156,0.05071967100753941,0.032239230320107636,0.05833523722488767,0.03508237504125098,0.035031604599801994,0.06102607062168405,0.08943213261239306,0.10392709364607926,0.08252735257533064,0.05546670728301983,0.07666336658797249,0.09575305257279212,0.0021069733201330185,0.0,0.002970070824765821,0.0001776965450714594,0.0009646383875307796,0.00033000786941842457,0.001903891554337065,0.002792374279694362,0.0,0.0019292767750615592,0.00033000786941842457,0.0005838600766633666,0.0038585535501231183,0.000507704414489884,0.0,0.0004569339730408956,0.025512146828116672,0.008021729748940167,0.01891198943974818,0.005280125910694793,0.02599446602188206,0.015992689056431347,0.03475236717183256,0.00888482725357297,0.011651816312542838,0.028939151625923386,0.032442312085903584,0.03916939557789455,0.021425126291473105,0.019521234737136038,0.030183027441423604,0.05084659711116188,0.032239230320107636,0.014063412281369786,0.018175818038737846,0.02325286218363669,0.014291879267890235,0.009747924758205772,0.01553575508339045,0.014114182722818775,0.017921965831492904,0.01741426141700302,0.04000710786180286,0.04873962379102886,0.04229177772700734,0.027974513238392607,0.027187571395933287,0.03416850709516919,0.01878506333612571,0.018581981570329753,0.023532099611606124,0.012184905947757216,0.009468687330236336,0.00616860863605209,0.006143223415327597,0.009290990785164877,0.005457822455766253,0.012743380803696087,0.016652704795268196,0.015434214200492473,0.014951895006727084,0.007463254893001294,0.019292767750615593,0.01028101439342015
06,114,00114,0600114,72509.0,3420,0.018494255885476287,0.3417644706174406,0.37191245224730723,0.2678288212497759,0.04229819746514226,0.031251292942945014,0.0263001834255058,0.02773448813250769,0.026589802645188874,0.01879766649657284,0.025555448289177895,0.0263001834255058,0.026341557599746237,0.04533230357610779,0.07656980512763933,0.12970803624377664,0.08965783557903156,0.07382531823635687,0.1157235653505082,0.21801431546428718,0.0027444868912824614,0.00046890730805831,0.0007171523535009448,0.0009102318332896606,0.0004551159166448303,0.0004826986994717897,0.001696341143858004,0.0011308940959053359,0.0011308940959053359,0.0009240232247031403,0.0011308940959053359,0.0032961425478216498,0.0017515067095119226,0.0009240232247031403,0.0006206126136065868,0.00011033113130783765,0.009254023638444882,0.0026479471513881033,0.0032133941993407714,0.004275331338178709,0.007543891103173399,0.0016687583610310445,0.008178295108193465,0.00893682163593485,0.006371622833027624,0.01643933856486781,0.026576011253775393,0.047207932808341034,0.02864471996579735,0.027086292736074144,0.046270118192224416,0.0974499717276476,0.015763560385607302,0.008592036850597857,0.007199106317836407,0.004647698906342661,0.00703360962087465,0.0077783447572025545,0.007709387800135156,0.009474685901060558,0.010605579996965894,0.015763560385607302,0.026838047690631507,0.04793887655325546,0.03696092898812561,0.030341061109655353,0.048642237515342926,0.08662372946806603,0.01453612654980761,0.019542401632900743,0.015170530554827677,0.01790122605469666,0.011557186004495994,0.008867864678867451,0.00797142423699127,0.006757781792605056,0.008233460673847384,0.012205381400929539,0.02202485208732709,0.03126508433435849,0.022300679915596686,0.01547394116592423,0.02019059702933429,0.033830283137265715
06,115,00115,0600115,35382.0,1690,0.007178791475891696,0.32838731558419537,0.4145045503363292,0.24992934260358374,0.046238200214798485,0.024390933242891866,0.02122548188344356,0.018201345316827766,0.027386806850941157,0.018907919280990334,0.030637047086088973,0.023514781527330282,0.025691029336950992,0.05468882482618281,0.07037476683059182,0.1350404160307501,0.11121474195918829,0.08128426883726188,0.12124809225029676,0.18995534452546492,0.0,0.0,0.0,0.0,0.00025436662709852465,0.0,0.00025436662709852465,0.0007348369227290713,0.0007065739641625685,0.00028262958566502744,0.0005935221298965576,0.000989203549827596,0.0016957775139901645,0.0,0.000876151715561585,0.0007913628398620768,0.010429031711039512,0.006020010174665084,0.004437284494940931,0.005793906506133062,0.0031371884008818043,0.005228647334803007,0.00845062461138432,0.0061895879260641,0.00763099881295574,0.024927929455655418,0.018936182239556835,0.04830139619015319,0.04140523429992651,0.029704369453394382,0.032191509807246624,0.07560341416539483,0.01806003052399525,0.0037872364479113675,0.004239443784975411,0.005483013961901532,0.011729127805098638,0.006133062008931095,0.011757390763665141,0.009185461534113391,0.012040020349330167,0.01794697868972924,0.028149906732236732,0.054999717370414335,0.047764399977389634,0.033265502232773726,0.06048273133231587,0.08948052682154768,0.017749137979763723,0.014583686620315414,0.012548753603527217,0.006924424848793171,0.01226612401786219,0.007546209937256232,0.010174665083940987,0.0074048951444237185,0.005313436210502515,0.011531287095133118,0.0226951557289017,0.030750098920354983,0.020349330167881974,0.018314397151093776,0.027697699395172685,0.024080040698660335
06,116,00116,0600116,32120.0,1489,0.014943960149439602,0.34987546699875466,0.4147260273972603,0.22045454545454546,0.0361145703611457,0.032254047322540474,0.015130759651307597,0.028082191780821917,0.022602739726027398,0.01986301369863014,0.036052303860523036,0.019613947696139476,0.029016189290161892,0.03739103362391034,0.07182440846824409,0.12257160647571606,0.1062266500622665,0.09452054794520548,0.11282689912826899,0.2159090909090909,0.0005292652552926526,0.0024595267745952678,0.00040473225404732255,0.0,9.339975093399751e-05,0.00046699875466998757,0.0009028642590286426,0.0,0.0,0.00043586550435865506,0.001556662515566625,0.0005292652552926526,0.0,0.0036425902864259028,0.00034246575342465754,0.003580323785803238,0.006257783312577833,0.009775840597758406,0.0037982565379825655,0.005759651307596513,0.007160647571606476,0.010024906600249066,0.015442092154420922,0.0027708592777085927,0.007721046077210461,0.009557907845579078,0.024439601494396015,0.048785803237858034,0.037017434620174344,0.033655043586550436,0.05196139476961395,0.07574719800747198,0.0162826899128269,0.01133250311332503,0.0019302615193026152,0.005448318804483188,0.007316313823163138,0.0022104607721046077,0.00896637608966376,0.008032378580323785,0.010616438356164383,0.014009962640099627,0.031569115815691155,0.05370485678704857,0.053300124533001245,0.04240348692403487,0.046419676214196764,0.10118306351183064,0.013044831880448318,0.008686176836861768,0.008997509339975094,0.016874221668742216,0.008032378580323785,0.007160647571606476,0.010740971357409713,0.0088107098381071,0.010678704856787048,0.013387297633872976,0.014259028642590287,0.019551681195516812,0.015909090909090907,0.01481942714819427,0.014103362391033623,0.03539850560398505
06,117,00117,0600117,32434.0,1914,0.007707960781895542,0.3739285934513165,0.40016649195288895,0.218196953813899,0.02417216501202442,0.01766664611210458,0.010976136153419252,0.017265832151446014,0.012209409878522539,0.012548560152925941,0.021613122032435098,0.011161127212184744,0.01806746007276315,0.03431584140099895,0.05780970586421656,0.09120059197138805,0.08753160263920577,0.07701794413270026,0.1492261207374977,0.357217734476167,0.0016340876857618548,0.0,0.0,0.0002774865881482395,0.0,0.0,0.0,0.0,0.00021582290189307518,0.0002774865881482395,6.166368625516433e-05,0.0,0.002004069803292841,0.0008632916075723007,0.0018190787445273478,0.000554973176296479,0.0045322809397545785,0.002404883763951409,0.000554973176296479,0.005179749645433804,0.0016032558426342727,0.0,0.0034223345871616205,0.003514830116544367,0.008663747918850589,0.006443855213664673,0.022692236541900473,0.023678855521983105,0.023555528149472777,0.028704445951778998,0.060800394647592036,0.17817722143429734,0.0035764938027995313,0.0033606709009064563,0.004254794351606339,0.0036073256459271136,0.0024973792933341557,0.0035764938027995313,0.006351359684281926,0.002189060862058334,0.004162298822223592,0.013165197015477585,0.01664919528889437,0.042054634026022074,0.040913855830301535,0.03816982179194672,0.0719306900166492,0.1437072208176605,0.014429302583708455,0.011901091447246716,0.006166368625516433,0.008201270271936857,0.00810877474255411,0.008972066350126411,0.011839427760991552,0.005457236233582043,0.005025590429795893,0.014429302583708455,0.018406610347166553,0.02546710242338287,0.02105814885613862,0.009280384781402232,0.014675957328729112,0.03477831904791268
06,118,00118,0600118,42181.0,2159,0.014793390389037719,0.39223821151703375,0.376306868021147,0.21666153007278158,0.040539579431497594,0.01529124487328418,0.01213816647305659,0.014200706479220502,0.011189872217349043,0.01844432327351177,0.02195301201962969,0.013039046015978759,0.019985301439036533,0.049975107275787675,0.041369336905241694,0.11540741091960835,0.10684905526184775,0.07323202389701525,0.15201156918991962,0.29437424432801496,0.005523814039496456,0.0,0.0,0.0,0.0,0.0009720016121002347,0.0,0.0,0.0,0.0017306370166662716,0.0007349280481733482,0.00021336620753419785,0.0006875133353879709,0.003745762310044807,0.00028448827671226384,0.0009008795429221687,0.0067803039283089546,0.003674640240866741,0.002228491500912733,0.0015409781655247624,0.002299613570090799,0.001635807591095517,0.005642350821459899,0.004077665299542448,0.005523814039496456,0.02140774282259785,0.013726559351366728,0.03940162632464854,0.052654038548161496,0.032099760555700435,0.06348830041962021,0.13605651833764018,0.011924800265522392,0.008866551290865556,0.0037931770228301844,0.004978544842464617,0.0029397121926933926,0.006187620018491738,0.00964889405182428,0.0033901519641544773,0.007965671747943387,0.014603731537896208,0.01578909935753064,0.0375998672388042,0.034162300561864346,0.025058675707071904,0.06303786064815912,0.1263602095730305,0.016310661198169794,0.0027500533415518837,0.006116497949313672,0.007681183471231123,0.005950546454564851,0.00964889405182428,0.006661767146345511,0.005571228752281833,0.00649581565159669,0.012232995898627344,0.011118750148170977,0.03819255114862142,0.01934520281643394,0.0123278253241981,0.025200919845428035,0.031056636874422134
06,119,00119,0600119,43272.0,2268,0.007649288223331484,0.34424107968201145,0.42161212793492325,0.22649750415973377,0.02431133296357922,0.017078018117951562,0.014651506748012572,0.014859493436864485,0.01349602514327972,0.018557034572009613,0.009474949158809393,0.007857274912183397,0.01310316139767055,0.03482621556664818,0.049500831946755405,0.08783971159179146,0.0830791273802921,0.0744130153447957,0.15102144573858384,0.3859308559807728,0.0,0.0003466444814198558,0.0017794416712885932,0.00041597337770382697,0.0,0.0,0.0,0.00025420595304122756,0.0,0.0005315215381771122,0.0005546311702717693,0.0013634682935847661,0.0003004252172305417,0.0018949898317618783,0.00020798668885191348,0.0,0.007256424477722315,0.0030735810685893882,0.0011785912368275097,0.0014327971898687372,0.0009706045479755962,0.0035588833425771863,0.0027038269550748754,0.0,0.0020105379922351636,0.013380476982806434,0.01615363283416528,0.027500462192641892,0.033601405065631355,0.02713070807912738,0.057958957293399886,0.14633019042336845,0.006031613976705491,0.0028424847476428176,0.003096690700684045,0.0015252357182473654,0.004021075984470327,0.0028193751155481603,0.0040441856165649845,0.0023109632094657053,0.004413939730079497,0.008088371233129969,0.013911998520983546,0.03889351081530782,0.03126733222407099,0.032723239046034386,0.06609354779071917,0.19952856350526899,0.011023294509151415,0.010815307820299502,0.008596783139212423,0.011485487151044556,0.008504344610833795,0.012178776113884267,0.0027269365871695323,0.005292105749676465,0.006678683675355889,0.012825845812534665,0.018880569421334814,0.020082270290256977,0.017909964873359215,0.012664078387872065,0.026760953965612868,0.04007210205213533
